"id_tester","id","id_item","num_stimulus"
"915ec45f-204b-411d-8ed7-7fdecb385e39","35","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"915ec45f-204b-411d-8ed7-7fdecb385e39","35","6afda059-04a5-4308-b776-a532ed142284",238
"915ec45f-204b-411d-8ed7-7fdecb385e39","35","f61f9030-d814-495d-af95-0e643697de64",352
"915ec45f-204b-411d-8ed7-7fdecb385e39","35","5445f170-12c1-48fc-9563-3709dd2993b0",980
"e87291fb-8da5-4c7a-af30-4413737f2401","29","34359006-f70f-438e-85d0-420cf2fe6944",156
"e87291fb-8da5-4c7a-af30-4413737f2401","29","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"e87291fb-8da5-4c7a-af30-4413737f2401","29","213479f7-39af-4b83-b0e9-4ba473d27429",756
"e87291fb-8da5-4c7a-af30-4413737f2401","29","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"e87291fb-8da5-4c7a-af30-4413737f2401","29","cc2a8b56-732c-4e4c-a058-248783b68587",489
"e87291fb-8da5-4c7a-af30-4413737f2401","29","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"e87291fb-8da5-4c7a-af30-4413737f2401","29","6afda059-04a5-4308-b776-a532ed142284",238
"e87291fb-8da5-4c7a-af30-4413737f2401","29","f61f9030-d814-495d-af95-0e643697de64",352
"e87291fb-8da5-4c7a-af30-4413737f2401","29","5445f170-12c1-48fc-9563-3709dd2993b0",980
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","34359006-f70f-438e-85d0-420cf2fe6944",156
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","213479f7-39af-4b83-b0e9-4ba473d27429",756
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","cc2a8b56-732c-4e4c-a058-248783b68587",489
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","6afda059-04a5-4308-b776-a532ed142284",238
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","f61f9030-d814-495d-af95-0e643697de64",352
"03964ff9-d24f-4a0a-a492-3a177e16eb11","28","5445f170-12c1-48fc-9563-3709dd2993b0",980
"473d2e90-02dd-483e-ad19-3966ec20050a","27","34359006-f70f-438e-85d0-420cf2fe6944",156
"473d2e90-02dd-483e-ad19-3966ec20050a","27","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"473d2e90-02dd-483e-ad19-3966ec20050a","27","213479f7-39af-4b83-b0e9-4ba473d27429",756
"473d2e90-02dd-483e-ad19-3966ec20050a","27","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"473d2e90-02dd-483e-ad19-3966ec20050a","27","cc2a8b56-732c-4e4c-a058-248783b68587",489
"473d2e90-02dd-483e-ad19-3966ec20050a","27","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"473d2e90-02dd-483e-ad19-3966ec20050a","27","6afda059-04a5-4308-b776-a532ed142284",238
"473d2e90-02dd-483e-ad19-3966ec20050a","27","f61f9030-d814-495d-af95-0e643697de64",352
"473d2e90-02dd-483e-ad19-3966ec20050a","27","5445f170-12c1-48fc-9563-3709dd2993b0",980
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","34359006-f70f-438e-85d0-420cf2fe6944",156
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","213479f7-39af-4b83-b0e9-4ba473d27429",756
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","cc2a8b56-732c-4e4c-a058-248783b68587",489
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","6afda059-04a5-4308-b776-a532ed142284",238
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","f61f9030-d814-495d-af95-0e643697de64",352
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","26","5445f170-12c1-48fc-9563-3709dd2993b0",980
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","34359006-f70f-438e-85d0-420cf2fe6944",156
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","213479f7-39af-4b83-b0e9-4ba473d27429",756
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","cc2a8b56-732c-4e4c-a058-248783b68587",489
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","6afda059-04a5-4308-b776-a532ed142284",238
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","f61f9030-d814-495d-af95-0e643697de64",352
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","25","5445f170-12c1-48fc-9563-3709dd2993b0",980
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","34359006-f70f-438e-85d0-420cf2fe6944",156
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","213479f7-39af-4b83-b0e9-4ba473d27429",756
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","cc2a8b56-732c-4e4c-a058-248783b68587",489
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","6afda059-04a5-4308-b776-a532ed142284",238
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","f61f9030-d814-495d-af95-0e643697de64",352
"073891b7-a928-4ff0-83e3-56f4d1a6315e","24","5445f170-12c1-48fc-9563-3709dd2993b0",980
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","34359006-f70f-438e-85d0-420cf2fe6944",156
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","213479f7-39af-4b83-b0e9-4ba473d27429",756
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","cc2a8b56-732c-4e4c-a058-248783b68587",489
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","6afda059-04a5-4308-b776-a532ed142284",238
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","f61f9030-d814-495d-af95-0e643697de64",352
"9577727a-fa45-4185-9778-4a56a41cf0f6","22","5445f170-12c1-48fc-9563-3709dd2993b0",980
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","34359006-f70f-438e-85d0-420cf2fe6944",156
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","213479f7-39af-4b83-b0e9-4ba473d27429",756
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","cc2a8b56-732c-4e4c-a058-248783b68587",489
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","6afda059-04a5-4308-b776-a532ed142284",238
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","f61f9030-d814-495d-af95-0e643697de64",352
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","23","5445f170-12c1-48fc-9563-3709dd2993b0",980
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","34359006-f70f-438e-85d0-420cf2fe6944",156
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","213479f7-39af-4b83-b0e9-4ba473d27429",756
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","cc2a8b56-732c-4e4c-a058-248783b68587",489
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","6afda059-04a5-4308-b776-a532ed142284",238
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","f61f9030-d814-495d-af95-0e643697de64",352
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","21","5445f170-12c1-48fc-9563-3709dd2993b0",980
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","34359006-f70f-438e-85d0-420cf2fe6944",156
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","213479f7-39af-4b83-b0e9-4ba473d27429",756
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","cc2a8b56-732c-4e4c-a058-248783b68587",489
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","6afda059-04a5-4308-b776-a532ed142284",238
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","f61f9030-d814-495d-af95-0e643697de64",352
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20","5445f170-12c1-48fc-9563-3709dd2993b0",980
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","34359006-f70f-438e-85d0-420cf2fe6944",156
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","213479f7-39af-4b83-b0e9-4ba473d27429",756
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","cc2a8b56-732c-4e4c-a058-248783b68587",489
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","6afda059-04a5-4308-b776-a532ed142284",238
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","f61f9030-d814-495d-af95-0e643697de64",352
"035a43cf-cf88-4675-85e7-11eeb0b3641c","18","5445f170-12c1-48fc-9563-3709dd2993b0",980
"65681129-f83c-4293-9ce3-9d1429367fd0","19","34359006-f70f-438e-85d0-420cf2fe6944",156
"65681129-f83c-4293-9ce3-9d1429367fd0","19","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"65681129-f83c-4293-9ce3-9d1429367fd0","19","213479f7-39af-4b83-b0e9-4ba473d27429",756
"65681129-f83c-4293-9ce3-9d1429367fd0","19","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"65681129-f83c-4293-9ce3-9d1429367fd0","19","cc2a8b56-732c-4e4c-a058-248783b68587",489
"65681129-f83c-4293-9ce3-9d1429367fd0","19","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"65681129-f83c-4293-9ce3-9d1429367fd0","19","6afda059-04a5-4308-b776-a532ed142284",238
"65681129-f83c-4293-9ce3-9d1429367fd0","19","f61f9030-d814-495d-af95-0e643697de64",352
"65681129-f83c-4293-9ce3-9d1429367fd0","19","5445f170-12c1-48fc-9563-3709dd2993b0",980
"398e712a-fae6-451d-83c9-a7e500227e62","17","34359006-f70f-438e-85d0-420cf2fe6944",156
"398e712a-fae6-451d-83c9-a7e500227e62","17","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"398e712a-fae6-451d-83c9-a7e500227e62","17","213479f7-39af-4b83-b0e9-4ba473d27429",756
"398e712a-fae6-451d-83c9-a7e500227e62","17","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"398e712a-fae6-451d-83c9-a7e500227e62","17","cc2a8b56-732c-4e4c-a058-248783b68587",489
"398e712a-fae6-451d-83c9-a7e500227e62","17","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"398e712a-fae6-451d-83c9-a7e500227e62","17","6afda059-04a5-4308-b776-a532ed142284",238
"398e712a-fae6-451d-83c9-a7e500227e62","17","f61f9030-d814-495d-af95-0e643697de64",352
"398e712a-fae6-451d-83c9-a7e500227e62","17","5445f170-12c1-48fc-9563-3709dd2993b0",980
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","34359006-f70f-438e-85d0-420cf2fe6944",156
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","213479f7-39af-4b83-b0e9-4ba473d27429",756
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","cc2a8b56-732c-4e4c-a058-248783b68587",489
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","6afda059-04a5-4308-b776-a532ed142284",238
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","f61f9030-d814-495d-af95-0e643697de64",352
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","15","5445f170-12c1-48fc-9563-3709dd2993b0",980
"27e050a3-45e8-4076-9c25-32be9040da4e","16","34359006-f70f-438e-85d0-420cf2fe6944",156
"27e050a3-45e8-4076-9c25-32be9040da4e","16","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"27e050a3-45e8-4076-9c25-32be9040da4e","16","213479f7-39af-4b83-b0e9-4ba473d27429",756
"27e050a3-45e8-4076-9c25-32be9040da4e","16","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"27e050a3-45e8-4076-9c25-32be9040da4e","16","cc2a8b56-732c-4e4c-a058-248783b68587",489
"27e050a3-45e8-4076-9c25-32be9040da4e","16","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"27e050a3-45e8-4076-9c25-32be9040da4e","16","6afda059-04a5-4308-b776-a532ed142284",238
"27e050a3-45e8-4076-9c25-32be9040da4e","16","f61f9030-d814-495d-af95-0e643697de64",352
"27e050a3-45e8-4076-9c25-32be9040da4e","16","5445f170-12c1-48fc-9563-3709dd2993b0",980
