"id_tester","id_item","pays","num_stimulus","feculents_fix","proteines_fix","fruits_fix","legumes_fix","fix_tot","feculents_tps","proteines_tps","fruits_tps","legumes_tps","tps_tot","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","max","cat_max_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"df6523cd-3270-4298-8d6f-00aa8e9455e6","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,26,11,0,15,52,9264,4856,0,5773,19893,46.5691449253506,24.4105966923038,0,29.0202583823455,26,"feculents",50,21.1538461538462,0,28.8461538461538,"feculents"
"54c68134-2c2a-4f2e-974b-32310830af0e","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,20,8,0,16,44,7662,4864,0,5497,18023,42.5123453365144,26.9877378904733,0,30.4999167730123,20,"feculents",45.4545454545455,18.1818181818182,0,36.3636363636364,"feculents"
"055d198c-f8b0-47b7-9eb3-94fc57808f93","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,29,2,0,6,37,6865,1006,0,1694,9565,71.7720857292211,10.5175117616309,0,17.7104025091479,29,"feculents",78.3783783783784,5.40540540540541,0,16.2162162162162,"feculents"
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,23,9,0,12,44,10062,3896,0,5191,19149,52.5458248472505,20.3457099587446,0,27.1084651940049,23,"feculents",52.2727272727273,20.4545454545455,0,27.2727272727273,"feculents"
"de86783a-ac86-419a-a230-dad6b421fba4","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,14,5,0,7,26,4218,2564,0,3528,10310,40.9117361784675,24.8690591658584,0,34.2192046556741,14,"feculents",53.8461538461538,19.2307692307692,0,26.9230769230769,"feculents"
"919c7921-7cef-4620-a2fe-766180ed2fbb","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,18,6,0,9,33,5722,1976,0,2497,10195,56.1255517410495,19.3820500245218,0,24.4923982344286,18,"feculents",54.5454545454545,18.1818181818182,0,27.2727272727273,"feculents"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,13,7,0,8,28,3577,2141,0,2629,8347,42.853719899365,25.6499341080628,0,31.4963459925722,13,"feculents",46.4285714285714,25,0,28.5714285714286,"feculents"
"06026e76-f9a4-4fb9-877d-bcd33373cdab","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,50,15,0,28,93,17066,6750,0,6621,30437,56.0699149061997,22.1769556789434,0,21.7531294148569,50,"feculents",53.763440860215,16.1290322580645,0,30.1075268817204,"feculents"
"27e050a3-45e8-4076-9c25-32be9040da4e","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,12,5,0,7,24,8019,4329,0,3739,16087,49.8477031143159,26.9099272704668,0,23.2423696152173,12,"feculents",50,20.8333333333333,0,29.1666666666667,"feculents"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,12,5,0,7,24,4813,2367,0,2680,9860,48.8133874239351,24.0060851926978,0,27.1805273833671,12,"feculents",50,20.8333333333333,0,29.1666666666667,"feculents"
"398e712a-fae6-451d-83c9-a7e500227e62","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,5,1,0,4,10,571,0,0,608,1179,48.4308736217133,0,0,51.5691263782867,5,"legumes",50,10,0,40,"feculents"
"65681129-f83c-4293-9ce3-9d1429367fd0","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,31,14,0,18,63,10636,4514,0,5864,21014,50.6138764633102,21.4809174835824,0,27.9052060531075,31,"feculents",49.2063492063492,22.2222222222222,0,28.5714285714286,"feculents"
"035a43cf-cf88-4675-85e7-11eeb0b3641c","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,29,8,0,28,65,12313,3972,0,14608,30893,39.8569255171074,12.857281584825,0,47.2857928980675,29,"legumes",44.6153846153846,12.3076923076923,0,43.0769230769231,"feculents"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,9,2,0,8,19,2974,1657,0,2208,6839,43.4858897499634,24.2286884047375,0,32.285421845299,9,"feculents",47.3684210526316,10.5263157894737,0,42.1052631578947,"feculents"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,9,3,0,5,17,4242,2387,0,1568,8197,51.7506404782237,29.1204099060632,0,19.1289496157131,9,"feculents",52.9411764705882,17.6470588235294,0,29.4117647058824,"feculents"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,7,3,0,6,16,2549,1265,0,1970,5784,44.0698478561549,21.8706777316736,0,34.0594744121715,7,"feculents",43.75,18.75,0,37.5,"feculents"
