"tester_id","id_item","pays","num_stimulus","feculents","proteines","fruits","legumes","produits_laitiers","tps_tot","pct_feculents","pct_proteines","pct_fruits","pct_legumes","pct_produits_laitiers","max","cat_max","classe"
"055d198c-f8b0-47b7-9eb3-94fc57808f93","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",3078,0,2122,5847,0,11047,27.8627681723545,0,19.208834977822,52.9283968498235,0,5847,"legumes","PresqueEquillibré"
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",109,0,109,4390,0,4608,2.36545138888889,0,2.36545138888889,95.2690972222222,0,4390,"legumes","PresqueEquillibré"
"de86783a-ac86-419a-a230-dad6b421fba4","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",8384,0,6290,13792,0,28466,29.4526803906415,0,22.0965362186468,48.4507833907117,0,13792,"legumes","PasEquillibré"
"919c7921-7cef-4620-a2fe-766180ed2fbb","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",2235,0,1492,4576,0,8303,26.9179814524871,0,17.9694086474768,55.1126099000361,0,4576,"legumes","Equillibré"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",2250,0,1149,3892,0,7291,30.8599643395968,0,15.7591551227541,53.3808805376492,0,3892,"legumes","PresqueEquillibré"
"06026e76-f9a4-4fb9-877d-bcd33373cdab","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",3156,0,249,6799,0,10204,30.9290474323795,0,2.44021952175617,66.6307330458644,0,6799,"legumes","PresqueEquillibré"
"27e050a3-45e8-4076-9c25-32be9040da4e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",2739,0,1039,1109,0,4887,56.0466543891958,0,21.2604870063434,22.6928586044608,0,2739,"feculents","Equillibré"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",2478,0,1724,5193,0,9395,26.3757317722193,0,18.3501862692922,55.2740819584886,0,5193,"legumes","PresqueEquillibré"
"398e712a-fae6-451d-83c9-a7e500227e62","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",2745,0,2745,2572,0,8062,34.0486231704292,0,34.0486231704292,31.9027536591417,0,2745,"fruits","Equillibré"
"65681129-f83c-4293-9ce3-9d1429367fd0","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",5403,0,5403,5794,0,16600,32.5481927710843,0,32.5481927710843,34.9036144578313,0,5794,"legumes","PresqueEquillibré"
