tester_id;tester_age;tester_gender;tester_display_gender;tester_tags;tester_quality_grade;tester_quality_grade_item;item_id;test_id;test_created_at;test_duration_ms;test_browser_width_px;test_browser_height_px;test_item_display_order;gaze_x_percents;gaze_y_percents;gaze_timestamp_ms;mouse_x_percents;mouse_y_percents;mouse_has_clicked;notes
;;;;;;;;;;;;;11.556603773585;21.069182389937;812;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.556603773585;21.069182389937;829;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.556603773585;21.069182389937;836;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.556603773585;21.069182389937;853;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.556603773585;21.069182389937;870;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.556603773585;21.069182389937;875;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.356132075472;21.069182389937;892;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.155660377358;21.069182389937;909;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.143867924528;21.069182389937;910;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;10.485175202156;21.069182389937;927;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;9.8264824797844;21.069182389937;944;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;9.7877358490566;21.069182389937;945;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.4955778301887;21.069182389937;962;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-4.7965801886792;21.069182389937;979;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-7.3702830188679;21.069182389937;985;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-8.6511873780091;21.069182389937;999;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;19.077568134172;1014;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;14.622641509434;1027;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1040;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1057;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1074;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1075;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1092;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1109;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1124;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1140;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.0801886792453;12.159329140461;1157;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.15932224429;12.159329140461;1174;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.2384558093347;12.159329140461;1191;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.2570754716981;12.159329140461;1195;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.416001451379;12.159329140461;1212;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-13.57492743106;15.183034994356;1229;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;17.400419287212;1234;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;21.22641509434;1247;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;25.052410901468;1260;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;26.310272536688;1277;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;26.415094339623;1294;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;26.415094339623;1311;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;26.415094339623;1328;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;26.415094339623;1343;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;27.34320405311;1360;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;28.271313766597;1377;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-14.209905660377;29.035639412998;1391;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-12.260465801887;35.309661076171;1408;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-10.193101415094;35.309661076171;1425;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-8.4905660377358;35.309661076171;1439;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-7.978249475891;35.309661076171;1456;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-7.4659329140461;35.309661076171;1473;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-7.1344339622642;35.309661076171;1484;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.1838985211627;35.309661076171;1501;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.2333630800612;35.309661076171;1518;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-2.8891509433962;35.309661076171;1521;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-2.1582645440252;35.309661076171;1538;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.4273781446541;35.309661076171;1555;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-0.82547169811321;35.309661076171;1569;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;5.3205685203575;35.309661076171;1586;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1603;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1607;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1624;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1641;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1654;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1671;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1688;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1699;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1715;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1731;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1748;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1765;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;8.6084905660377;35.309661076171;1777;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.1666666666667;35.309661076171;1794;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-0.51100628930818;35.309661076171;1811;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.061320754717;35.309661076171;1813;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1830;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1847;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1850;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1867;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1884;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1889;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1905;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1922;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1937;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1953;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1970;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;1987;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.3131387578616;35.309661076171;2001;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.063679245283;21.278825995807;2054;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.063679245283;20.8071278826;2071;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.063679245283;20.335429769392;2088;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.063679245283;20.045790577072;2095;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.063679245283;19.756151384751;2112;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.063679245283;19.574092463864;2129;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.063679245283;19.392033542977;2133;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;6.5818733153639;16.185983827493;2150;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.100067385445;12.97993411201;2167;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;16.355289757412;11.678646301288;2184;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2201;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2202;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2214;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2227;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2244;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2261;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2265;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2282;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2299;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;11.678646301288;2304;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.722877358491;26.46750524109;2321;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;32.599580712788;2338;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;32.599580712788;2355;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;32.599580712788;2372;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;32.599580712788;2385;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;33.752620545073;2402;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;33.752620545073;2419;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;33.752620545073;2424;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;33.752620545073;2441;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;33.752620545073;2458;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2475;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2492;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2495;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2512;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2529;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2542;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2556;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2573;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2590;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2594;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.693396226415;36.163522012579;2611;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.672759433962;36.163522012579;2628;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;19.39858490566;36.163522012579;2634;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;14.928607853136;36.163522012579;2651;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2668;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2671;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2688;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2705;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2707;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2724;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2741;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;36.163522012579;2749;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;34.748427672956;2764;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;34.381551362683;2779;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;34.381551362683;2793;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;34.381551362683;2808;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;34.381551362683;2825;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;34.381551362683;2842;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;32.711631605581;2856;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;13.089622641509;30.922431865828;2871;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;11.330135077187;28.492471888698;2888;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;6.3866852487136;26.062511911569;2905;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;3.4787735849057;24.947589098532;2915;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-1.4102810935695;24.947589098532;2932;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-6.2993357720447;24.947589098532;2949;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-10.61320754717;24.947589098532;2964;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.102731461167;24.947589098532;2981;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.592255375165;24.947589098532;2998;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3007;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3024;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3041;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3046;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3060;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3074;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3088;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3103;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3120;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3137;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-11.85141509434;24.947589098532;3140;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-9.4997806055287;20.398810394423;3157;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-6.9122970601141;15.011457266832;3174;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;12.159329140461;3183;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3233;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3245;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3258;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3275;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3292;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3295;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3312;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3329;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.8372641509434;-3.037394568768;3343;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.7906428258008;-3.037394568768;3360;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.7440215006582;-3.037394568768;3377;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-5.7193396226415;-2.6205450733753;3386;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;0.75303234501348;8.5804132973944;3403;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;19.781371668164;3420;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;20.440251572327;3421;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;24.697181458188;3438;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;28.954111344048;3455;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;29.454926624738;3457;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;29.664570230608;3474;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;29.664570230608;3491;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.3042452830189;29.664570230608;3505;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;5.4420576236614;29.664570230608;3522;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;6.5798699643039;29.664570230608;3539;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;6.7806603773585;29.664570230608;3542;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;6.8372641509434;29.664570230608;3554;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;6.8985849056604;29.664570230608;3567;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3584;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3601;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3604;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3621;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3638;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3641;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3658;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3675;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3677;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3694;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3711;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3717;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3734;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3751;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3754;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;29.664570230608;3766;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;26.415094339623;3779;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;18.665594071474;3796;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;10.916093803325;3813;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;7.1571351957486;3822;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;7.1571351957486;3835;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;7.1571351957486;3848;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;7.1571351957486;3865;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;7.1571351957486;3882;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;7.1571351957486;3883;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;7.0165094339623;7.1571351957486;3900;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;5.8348575279168;7.1571351957486;3917;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;4.4811320754717;7.1571351957486;3932;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;3.6885695480474;7.1571351957486;3949;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.8960070206231;7.1571351957486;3966;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;2.4764150943396;11.215932914046;3975;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-0.6372942593336;13.035817833088;3992;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;14.85570275213;4009;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4022;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4039;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4056;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4061;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4078;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4095;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4097;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4114;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4131;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;-3.7510036130068;16.247379454927;4132;49.941037735849;52.201257861635;;;
;;;;;;;;;;;;;0.85495283018868;16.247379454927;4145;49.941037735849;52.201257861635;;;
