"id","num_stimulus","legumes_fix","feculents_fix","proteines_fix","fruits_fix","legumes_tps","feculents_tps","proteines_tps","fruits_tps","classe","tester_id","item_id","pays","tot_fix","pct_feculents_fix","pct_proteines_fix","pct_legumes_fix","pct_fruits_fix","tot_tps","pct_feculents_tps","pct_proteines_tps","pct_legumes_tps","pct_fruits_tps"
28,156,2,3,1,0,535,823,158,0,"PresqueEquilibre","03964ff9-d24f-4a0a-a492-3a177e16eb11","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",6,50,16.6666666666667,33.3333333333333,0,1516,54.287598944591,10.4221635883905,35.2902374670185,0
29,156,1,2,1,0,491,907,874,0,"PresqueEquilibre","e87291fb-8da5-4c7a-af30-4413737f2401","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",4,50,25,25,0,2272,39.9207746478873,38.4683098591549,21.6109154929577,0
35,156,3,5,1,0,1434,2968,248,0,"Equilibre","915ec45f-204b-411d-8ed7-7fdecb385e39","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",9,55.5555555555556,11.1111111111111,33.3333333333333,0,4650,63.8279569892473,5.33333333333333,30.8387096774194,0
37,156,2,1,0,0,686,130,0,0,"PasEquilibre","38c90b27-ea8c-4111-a922-4e81390fefab","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",3,33.3333333333333,0,66.6666666666667,0,816,15.9313725490196,0,84.0686274509804,0
30,156,0,2,1,0,0,461,124,0,"PasEquilibre","4436282c-7d0f-4334-ba8d-80b7cfe2b849","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",3,66.6666666666667,33.3333333333333,0,0,585,78.8034188034188,21.1965811965812,0,0
31,156,2,3,1,0,247,1527,1345,0,"PasEquilibre","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",6,50,16.6666666666667,33.3333333333333,0,3119,48.9579993587688,43.1227957678743,7.91920487335685,0
32,156,1,0,0,0,780,0,0,0,"PresqueEquilibre","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",1,0,0,100,0,780,0,0,100,0
33,156,2,5,1,0,233,1384,273,0,"PasEquilibre","c19419a4-de5b-4642-b925-120bf7999f25","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",8,62.5,12.5,25,0,1890,73.2275132275132,14.4444444444444,12.3280423280423,0
36,156,1,1,1,0,300,231,231,0,"PasEquilibre","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",3,33.3333333333333,33.3333333333333,33.3333333333333,0,762,30.3149606299213,30.3149606299213,39.3700787401575,0
38,672,5,3,0,1,2230,933,0,295,"PresqueEquilibre","199d1269-1d8a-420a-a986-1f4f2ab4355f","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,33.3333333333333,0,55.5555555555556,11.1111111111111,3458,26.9809138230191,0,64.4881434355119,8.53094274146906
39,672,7,3,0,0,1601,491,0,0,"PresqueEquilibre","fd0537e8-3103-47f8-9998-44570bb8a45e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",10,30,0,70,0,2092,23.4703632887189,0,76.5296367112811,0
41,672,9,8,0,5,2492,3264,0,2848,"PresqueEquilibre","149c1889-4e83-4153-b763-54fb60e60d99","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",22,36.3636363636364,0,40.9090909090909,22.7272727272727,8604,37.9358437935844,0,28.9632728963273,33.1008833100883
42,672,1,1,0,1,31,414,0,414,"PasEquilibre","14229a71-f44e-4149-9f3c-aa7415691eae","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",3,33.3333333333333,0,33.3333333333333,33.3333333333333,859,48.1955762514552,0,3.60884749708964,48.1955762514552
43,672,8,4,0,2,1844,2157,0,1425,"Equilibre","a724528f-7fe6-4ad6-bba1-21cb02db2af5","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",14,28.5714285714286,0,57.1428571428571,14.2857142857143,5426,39.7530409141172,0,33.984518982676,26.2624401032068
44,672,2,3,0,3,622,565,0,565,"Equilibre","4f5ae77c-6112-401a-93d1-3bf44bd1ccbe","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",8,37.5,0,25,37.5,1752,32.2488584474886,0,35.5022831050228,32.2488584474886
46,672,5,4,0,2,857,922,0,694,"PresqueEquilibre","4f147d0e-54ac-4b89-a269-aaa7819fb0ef","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",11,36.3636363636364,0,45.4545454545455,18.1818181818182,2473,37.2826526486049,0,34.6542660735948,28.0630812778002
45,672,13,7,0,5,3012,2047,0,1106,"PresqueEquilibre","c464d108-c77f-41e7-bcbc-d5855c9a7968","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",25,28,0,52,20,6165,33.2035685320357,0,48.8564476885645,17.9399837793998
47,672,0,1,0,1,0,1265,0,1265,"PresqueEquilibre","b20e7a20-ca68-410c-8214-fbb92bfdfe17","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",2,50,0,0,50,2530,50,0,0,50
48,672,5,3,0,1,2052,1332,0,514,"PresqueEquilibre","131f7620-d15d-4560-86ab-564145745b9b","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,33.3333333333333,0,55.5555555555556,11.1111111111111,3898,34.1713699332991,0,52.6423807080554,13.1862493586455
2,672,2,3,0,2,368,2366,0,2126,"PresqueEquilibre","131ecf76-b806-4557-b2c0-183a418357ba","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",7,42.8571428571429,0,28.5714285714286,28.5714285714286,4860,48.6831275720165,0,7.57201646090535,43.7448559670782
3,672,6,2,0,1,2106,1739,0,340,"PresqueEquilibre","10e732f6-9a6a-474a-82e2-a4060fc8dffe","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,22.2222222222222,0,66.6666666666667,11.1111111111111,4185,41.5531660692951,0,50.3225806451613,8.12425328554361
4,672,5,4,0,2,995,1723,0,586,"PasEquilibre","646465ef-0ad6-44cc-bd31-de24e1487943","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",11,36.3636363636364,0,45.4545454545455,18.1818181818182,3304,52.1489104116223,0,30.1150121065375,17.7360774818402
6,672,8,6,0,4,2766,1525,0,1318,"PresqueEquilibre","aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",18,33.3333333333333,0,44.4444444444444,22.2222222222222,5609,27.1884471385274,0,49.3136031378142,23.4979497236584
5,672,5,5,0,3,2168,1456,0,1020,"Equilibre","9610f0dd-ff9f-4bd4-b311-459a04f965ca","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",13,38.4615384615385,0,38.4615384615385,23.0769230769231,4644,31.3522825150732,0,46.6838931955211,21.9638242894057
7,672,9,7,0,2,2134,2095,0,422,"PresqueEquilibre","df6523cd-3270-4298-8d6f-00aa8e9455e6","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",18,38.8888888888889,0,50,11.1111111111111,4651,45.044076542679,0,45.8826058912062,9.07331756611481
8,672,4,3,0,2,1150,2924,0,2368,"PresqueEquilibre","54c68134-2c2a-4f2e-974b-32310830af0e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,33.3333333333333,0,44.4444444444444,22.2222222222222,6442,45.3896305495188,0,17.8515988823347,36.7587705681465
9,672,4,4,0,1,1212,856,0,279,"PresqueEquilibre","055d198c-f8b0-47b7-9eb3-94fc57808f93","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,44.4444444444444,0,44.4444444444444,11.1111111111111,2347,36.4720920323818,0,51.6403919897742,11.8875159778441
10,672,6,5,0,3,3041,1251,0,961,"PresqueEquilibre","cea293cd-b0b1-40ea-8e71-756b3956e8ad","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",14,35.7142857142857,0,42.8571428571429,21.4285714285714,5253,23.8149628783552,0,57.8907291071769,18.2943080144679
11,672,4,5,0,3,1472,2605,0,2559,"PasEquilibre","de86783a-ac86-419a-a230-dad6b421fba4","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",12,41.6666666666667,0,33.3333333333333,25,6636,39.2555756479807,0,22.1820373719108,38.5623869801085
14,672,3,2,0,1,890,373,0,144,"PresqueEquilibre","9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",6,33.3333333333333,0,50,16.6666666666667,1407,26.5103056147832,0,63.2551528073916,10.2345415778252
13,672,7,4,0,3,1333,1280,0,933,"PresqueEquilibre","06026e76-f9a4-4fb9-877d-bcd33373cdab","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",14,28.5714285714286,0,50,21.4285714285714,3546,36.0970107163001,0,37.5916525662719,26.3113367174281
16,672,1,1,0,0,501,680,0,0,"Equilibre","27e050a3-45e8-4076-9c25-32be9040da4e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",2,50,0,50,0,1181,57.5783234546994,0,42.4216765453006,0
15,672,4,3,0,2,1492,729,0,423,"PresqueEquilibre","4995f6d3-50ed-427d-9cf2-4ea0b81a229c","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,33.3333333333333,0,44.4444444444444,22.2222222222222,2644,27.571860816944,0,56.4296520423601,15.9984871406959
17,672,1,1,0,1,261,570,0,570,"Equilibre","398e712a-fae6-451d-83c9-a7e500227e62","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",3,33.3333333333333,0,33.3333333333333,33.3333333333333,1401,40.6852248394004,0,18.6295503211991,40.6852248394004
19,672,6,5,0,5,2224,758,0,758,"PresqueEquilibre","65681129-f83c-4293-9ce3-9d1429367fd0","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",16,31.25,0,37.5,31.25,3740,20.2673796791444,0,59.4652406417112,20.2673796791444
18,672,10,3,0,1,1871,548,0,132,"PasEquilibre","035a43cf-cf88-4675-85e7-11eeb0b3641c","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",14,21.4285714285714,0,71.4285714285714,7.14285714285714,2551,21.4817718541748,0,73.343786750294,5.17444139553116
20,672,4,4,0,1,1400,899,0,290,"PasEquilibre","aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,44.4444444444444,0,44.4444444444444,11.1111111111111,2589,34.7238315952105,0,54.0749324063345,11.201235998455
21,672,2,2,0,0,839,303,0,0,"Equilibre","bf743fbf-9be2-49a1-bf7e-0b53276e6529","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",4,50,0,50,0,1142,26.5323992994746,0,73.4676007005254,0
23,672,6,3,0,1,2881,918,0,505,"PresqueEquilibre","cd0a0a46-7676-4bf0-ad03-2e83bd565fee","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",10,30,0,60,10,4304,21.3289962825279,0,66.9377323420074,11.7332713754647
22,672,4,4,0,1,1345,1765,0,904,"PasEquilibre","9577727a-fa45-4185-9778-4a56a41cf0f6","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",9,44.4444444444444,0,44.4444444444444,11.1111111111111,4014,43.971101145989,0,33.5077229696064,22.5211758844046
24,672,3,2,0,2,1200,1219,0,1219,"PresqueEquilibre","073891b7-a928-4ff0-83e3-56f4d1a6315e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",7,28.5714285714286,0,42.8571428571429,28.5714285714286,3638,33.5074216602529,0,32.9851566794942,33.5074216602529
25,672,6,6,0,4,1193,659,0,314,"PasEquilibre","cc933e0b-091f-4ef4-bfc8-11f2076d4396","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",16,37.5,0,37.5,25,2166,30.4247460757156,0,55.078485687904,14.4967682363804
26,672,10,5,0,3,2201,2093,0,1226,"PasEquilibre","4ed0a862-3163-449b-bb48-ca8b9ce3add0","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",18,27.7777777777778,0,55.5555555555556,16.6666666666667,5520,37.9166666666667,0,39.8731884057971,22.2101449275362
27,672,3,3,0,2,1051,1412,0,1246,"Equilibre","473d2e90-02dd-483e-ad19-3966ec20050a","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",8,37.5,0,37.5,25,3709,38.0695605284443,0,28.3364788352656,33.5939606362901
28,672,4,0,0,0,2060,0,0,0,"PresqueEquilibre","03964ff9-d24f-4a0a-a492-3a177e16eb11","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",4,0,0,100,0,2060,0,0,100,0
29,672,1,1,0,1,370,668,0,668,"PasEquilibre","e87291fb-8da5-4c7a-af30-4413737f2401","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",3,33.3333333333333,0,33.3333333333333,33.3333333333333,1706,39.1559202813599,0,21.6881594372802,39.1559202813599
35,672,7,4,0,3,3373,1744,0,1427,"PresqueEquilibre","915ec45f-204b-411d-8ed7-7fdecb385e39","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",14,28.5714285714286,0,50,21.4285714285714,6544,26.6503667481663,0,51.5433985330073,21.8062347188264
