"id","num_stimulus","legumes_fix","feculents_fix","proteines_fix","fruits_fix","legumes_tps","feculents_tps","proteines_tps","fruits_tps","classe","tester_id","item_id","pays","tot_fix","pct_feculents_fix","pct_proteines_fix","pct_legumes_fix","pct_fruits_fix","tot_tps","pct_feculents_tps","pct_proteines_tps","pct_legumes_tps","pct_fruits_tps"
16,756,1,1,1,0,341,221,221,0,"PresqueEquilibre","27e050a3-45e8-4076-9c25-32be9040da4e","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",3,33.3333333333333,33.3333333333333,33.3333333333333,0,783,28.2247765006386,28.2247765006386,43.5504469987229,0
15,756,2,2,1,0,165,182,93,0,"Equilibre","4995f6d3-50ed-427d-9cf2-4ea0b81a229c","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",5,40,20,40,0,440,41.3636363636364,21.1363636363636,37.5,0
17,756,1,1,0,0,357,17,0,0,"Equilibre","398e712a-fae6-451d-83c9-a7e500227e62","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",2,50,0,50,0,374,4.54545454545455,0,95.4545454545455,0
19,756,0,0,0,0,0,0,0,0,"Equilibre","65681129-f83c-4293-9ce3-9d1429367fd0","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",0, , , , ,0, , , , 
18,756,3,1,1,0,473,442,442,0,"Equilibre","035a43cf-cf88-4675-85e7-11eeb0b3641c","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",5,20,20,60,0,1357,32.5718496683861,32.5718496683861,34.8563006632277,0
20,756,0,3,1,0,0,385,16,0,"PresqueEquilibre","aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",4,75,25,0,0,401,96.0099750623441,3.99002493765586,0,0
21,756,0,1,1,0,0,375,375,0,"Equilibre","bf743fbf-9be2-49a1-bf7e-0b53276e6529","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",2,50,50,0,0,750,50,50,0,0
23,756,2,0,0,0,473,0,0,0,"PresqueEquilibre","cd0a0a46-7676-4bf0-ad03-2e83bd565fee","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",2,0,0,100,0,473,0,0,100,0
22,756,1,1,1,0,276,14,14,0,"PresqueEquilibre","9577727a-fa45-4185-9778-4a56a41cf0f6","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",3,33.3333333333333,33.3333333333333,33.3333333333333,0,304,4.60526315789474,4.60526315789474,90.7894736842105,0
24,756,1,0,0,0,70,0,0,0,"Equilibre","073891b7-a928-4ff0-83e3-56f4d1a6315e","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",1,0,0,100,0,70,0,0,100,0
25,756,0,3,2,0,0,357,249,0,"Equilibre","cc933e0b-091f-4ef4-bfc8-11f2076d4396","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",5,60,40,0,0,606,58.9108910891089,41.0891089108911,0,0
26,756,0,1,1,0,0,438,438,0,"Equilibre","4ed0a862-3163-449b-bb48-ca8b9ce3add0","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",2,50,50,0,0,876,50,50,0,0
27,756,0,0,0,1,0,0,0,378,"Equilibre","473d2e90-02dd-483e-ad19-3966ec20050a","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",1,0,0,0,100,378,0,0,0,100
28,756,0,1,1,0,0,289,289,0,"Equilibre","03964ff9-d24f-4a0a-a492-3a177e16eb11","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",2,50,50,0,0,578,50,50,0,0
29,756,0,0,0,1,0,0,0,156,"Equilibre","e87291fb-8da5-4c7a-af30-4413737f2401","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",1,0,0,0,100,156,0,0,0,100
35,756,2,2,1,0,930,540,251,0,"Equilibre","915ec45f-204b-411d-8ed7-7fdecb385e39","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",5,40,20,40,0,1721,31.377106333527,14.5845438698431,54.0383497966299,0
37,756,0,1,0,1,0,158,0,181,"Equilibre","38c90b27-ea8c-4111-a922-4e81390fefab","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",2,50,0,0,50,339,46.6076696165192,0,0,53.3923303834808
30,756,1,0,0,0,339,0,0,0,"Equilibre","4436282c-7d0f-4334-ba8d-80b7cfe2b849","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",1,0,0,100,0,339,0,0,100,0
31,756,1,2,2,0,143,155,155,0,"Equilibre","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",5,40,40,20,0,453,34.2163355408389,34.2163355408389,31.5673289183223,0
32,756,0,1,0,0,0,115,0,0,"Equilibre","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",1,100,0,0,0,115,100,0,0,0
33,756,1,1,1,0,220,239,239,0,"PresqueEquilibre","c19419a4-de5b-4642-b925-120bf7999f25","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",3,33.3333333333333,33.3333333333333,33.3333333333333,0,698,34.2406876790831,34.2406876790831,31.5186246418338,0
34,756,0,4,2,1,0,851,661,196,"PresqueEquilibre","0cd83ffd-f258-4775-a358-c55074060d88","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",7,57.1428571428571,28.5714285714286,0,14.2857142857143,1708,49.824355971897,38.7002341920375,0,11.4754098360656
36,756,0,0,0,0,0,0,0,0,"Equilibre","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",0, , , , ,0, , , , 
38,421,1,0,1,1,0,0,408,408,"Equilibre","199d1269-1d8a-420a-a986-1f4f2ab4355f","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,33.3333333333333,33.3333333333333,33.3333333333333,816,0,50,0,50
39,421,0,0,0,0,0,0,0,0,"Equilibre","fd0537e8-3103-47f8-9998-44570bb8a45e","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",0, , , , ,0, , , , 
40,421,0,0,0,0,0,0,0,0,"PresqueEquilibre","e433aa11-cdb7-4733-88a9-7067cf52299b","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",0, , , , ,0, , , , 
41,421,1,0,1,2,216,0,143,302,"Equilibre","149c1889-4e83-4153-b763-54fb60e60d99","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",4,0,25,25,50,661,0,21.6338880484115,32.67776096823,45.6883509833585
42,421,0,0,3,2,0,0,327,120,"PresqueEquilibre","14229a71-f44e-4149-9f3c-aa7415691eae","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",5,0,60,0,40,447,0,73.1543624161074,0,26.8456375838926
43,421,1,0,2,1,289,0,423,297,"PresqueEquilibre","a724528f-7fe6-4ad6-bba1-21cb02db2af5","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",4,0,50,25,25,1009,0,41.9226957383548,28.6422200198216,29.4350842418236
44,421,0,0,0,0,0,0,0,0,"PasEquilibre","4f5ae77c-6112-401a-93d1-3bf44bd1ccbe","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",0, , , , ,0, , , , 
46,421,0,0,1,1,0,0,424,424,"PresqueEquilibre","4f147d0e-54ac-4b89-a269-aaa7819fb0ef","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,848,0,50,0,50
45,421,0,0,1,1,0,0,693,693,"PresqueEquilibre","c464d108-c77f-41e7-bcbc-d5855c9a7968","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,1386,0,50,0,50
47,421,1,0,0,0,160,0,0,0,"Equilibre","b20e7a20-ca68-410c-8214-fbb92bfdfe17","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",1,0,0,100,0,160,0,0,100,0
48,421,0,0,1,1,0,0,288,288,"PasEquilibre","131f7620-d15d-4560-86ab-564145745b9b","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,576,0,50,0,50
2,421,1,0,1,1,157,0,306,306,"PresqueEquilibre","131ecf76-b806-4557-b2c0-183a418357ba","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,33.3333333333333,33.3333333333333,33.3333333333333,769,0,39.7919375812744,20.4161248374512,39.7919375812744
3,421,1,0,1,1,65,0,737,737,"PasEquilibre","10e732f6-9a6a-474a-82e2-a4060fc8dffe","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,33.3333333333333,33.3333333333333,33.3333333333333,1539,0,47.8882391163093,4.22352176738142,47.8882391163093
4,421,1,0,0,0,1436,0,0,0,"PresqueEquilibre","646465ef-0ad6-44cc-bd31-de24e1487943","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",1,0,0,100,0,1436,0,0,100,0
6,421,0,0,1,1,0,0,822,822,"PresqueEquilibre","aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,1644,0,50,0,50
5,421,0,0,1,1,0,0,339,339,"Equilibre","9610f0dd-ff9f-4bd4-b311-459a04f965ca","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,678,0,50,0,50
7,421,0,0,2,1,0,0,525,394,"PresqueEquilibre","df6523cd-3270-4298-8d6f-00aa8e9455e6","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,66.6666666666667,0,33.3333333333333,919,0,57.1273122959739,0,42.8726877040261
8,421,1,0,0,0,207,0,0,0,"Equilibre","54c68134-2c2a-4f2e-974b-32310830af0e","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",1,0,0,100,0,207,0,0,100,0
9,421,3,0,0,1,269,0,0,381,"PasEquilibre","055d198c-f8b0-47b7-9eb3-94fc57808f93","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",4,0,0,75,25,650,0,0,41.3846153846154,58.6153846153846
10,421,0,0,1,1,0,0,259,259,"PresqueEquilibre","cea293cd-b0b1-40ea-8e71-756b3956e8ad","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,518,0,50,0,50
11,421,1,0,2,1,234,0,243,30,"Equilibre","de86783a-ac86-419a-a230-dad6b421fba4","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",4,0,50,25,25,507,0,47.9289940828402,46.1538461538462,5.91715976331361
14,421,0,0,1,1,0,0,299,299,"PresqueEquilibre","9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,598,0,50,0,50
16,421,0,0,1,1,0,0,373,373,"Equilibre","27e050a3-45e8-4076-9c25-32be9040da4e","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,746,0,50,0,50
15,421,0,0,2,1,0,0,1272,940,"PresqueEquilibre","4995f6d3-50ed-427d-9cf2-4ea0b81a229c","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,66.6666666666667,0,33.3333333333333,2212,0,57.50452079566,0,42.49547920434
17,421,1,0,1,0,177,0,0,0,"PresqueEquilibre","398e712a-fae6-451d-83c9-a7e500227e62","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,50,0,177,0,0,100,0
19,421,0,0,0,0,0,0,0,0,"PresqueEquilibre","65681129-f83c-4293-9ce3-9d1429367fd0","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",0, , , , ,0, , , , 
18,421,2,0,0,1,237,0,0,16,"PasEquilibre","035a43cf-cf88-4675-85e7-11eeb0b3641c","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,0,66.6666666666667,33.3333333333333,253,0,0,93.6758893280632,6.32411067193676
20,421,2,0,1,2,208,0,265,490,"PresqueEquilibre","aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",5,0,20,40,40,963,0,27.5181723779855,21.5991692627207,50.8826583592939
21,421,0,0,2,1,0,0,482,315,"Equilibre","bf743fbf-9be2-49a1-bf7e-0b53276e6529","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,66.6666666666667,0,33.3333333333333,797,0,60.4767879548306,0,39.5232120451694
23,421,0,0,2,1,0,0,453,267,"PresqueEquilibre","cd0a0a46-7676-4bf0-ad03-2e83bd565fee","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,66.6666666666667,0,33.3333333333333,720,0,62.9166666666667,0,37.0833333333333
22,421,0,0,0,0,0,0,0,0,"PasEquilibre","9577727a-fa45-4185-9778-4a56a41cf0f6","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",0, , , , ,0, , , , 
24,421,1,0,0,1,345,0,0,98,"Equilibre","073891b7-a928-4ff0-83e3-56f4d1a6315e","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,0,50,50,443,0,0,77.8781038374718,22.1218961625282
25,421,0,0,2,1,0,0,798,0,"Equilibre","cc933e0b-091f-4ef4-bfc8-11f2076d4396","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,66.6666666666667,0,33.3333333333333,798,0,100,0,0
26,421,1,0,1,1,306,0,80,80,"PresqueEquilibre","4ed0a862-3163-449b-bb48-ca8b9ce3add0","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,33.3333333333333,33.3333333333333,33.3333333333333,466,0,17.1673819742489,65.6652360515021,17.1673819742489
27,421,1,0,1,0,239,0,0,0,"PresqueEquilibre","473d2e90-02dd-483e-ad19-3966ec20050a","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,50,0,239,0,0,100,0
28,421,0,0,1,1,0,0,49,49,"PasEquilibre","03964ff9-d24f-4a0a-a492-3a177e16eb11","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,98,0,50,0,50
29,421,0,0,1,0,0,0,264,0,"PresqueEquilibre","e87291fb-8da5-4c7a-af30-4413737f2401","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",1,0,100,0,0,264,0,100,0,0
35,421,2,0,2,1,365,0,850,775,"PasEquilibre","915ec45f-204b-411d-8ed7-7fdecb385e39","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",5,0,40,40,20,1990,0,42.713567839196,18.3417085427136,38.9447236180905
37,421,1,0,3,2,184,0,531,175,"Equilibre","38c90b27-ea8c-4111-a922-4e81390fefab","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",6,0,50,16.6666666666667,33.3333333333333,890,0,59.6629213483146,20.6741573033708,19.6629213483146
30,421,1,0,0,0,142,0,0,0,"PasEquilibre","4436282c-7d0f-4334-ba8d-80b7cfe2b849","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",1,0,0,100,0,142,0,0,100,0
31,421,0,0,1,1,0,0,379,379,"PasEquilibre","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,758,0,50,0,50
32,421,0,0,1,1,0,0,255,255,"Equilibre","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,50,0,50,510,0,50,0,50
33,421,1,0,0,1,265,0,0,157,"PasEquilibre","c19419a4-de5b-4642-b925-120bf7999f25","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",2,0,0,50,50,422,0,0,62.7962085308057,37.2037914691943
34,421,2,0,1,1,369,0,183,183,"PresqueEquilibre","0cd83ffd-f258-4775-a358-c55074060d88","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",4,0,25,50,25,735,0,24.8979591836735,50.2040816326531,24.8979591836735
36,421,0,0,2,1,0,0,140,124,"PasEquilibre","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","France",3,0,66.6666666666667,0,33.3333333333333,264,0,53.030303030303,0,46.969696969697
38,489,3,2,2,0,779,599,599,0,"Equilibre","199d1269-1d8a-420a-a986-1f4f2ab4355f","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",7,28.5714285714286,28.5714285714286,42.8571428571429,0,1977,30.2984319676277,30.2984319676277,39.4031360647446,0
39,489,1,0,1,0,995,0,81,0,"PresqueEquilibre","fd0537e8-3103-47f8-9998-44570bb8a45e","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,0,50,50,0,1076,0,7.52788104089219,92.4721189591078,0
40,489,1,1,1,0,490,544,544,0,"Equilibre","e433aa11-cdb7-4733-88a9-7067cf52299b","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",3,33.3333333333333,33.3333333333333,33.3333333333333,0,1578,34.4740177439797,34.4740177439797,31.0519645120406,0
41,489,1,1,1,0,32,357,357,0,"Equilibre","149c1889-4e83-4153-b763-54fb60e60d99","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",3,33.3333333333333,33.3333333333333,33.3333333333333,0,746,47.8552278820375,47.8552278820375,4.28954423592493,0
42,489,0,1,2,0,0,29,59,0,"Equilibre","14229a71-f44e-4149-9f3c-aa7415691eae","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",3,33.3333333333333,66.6666666666667,0,0,88,32.9545454545455,67.0454545454545,0,0
43,489,2,1,1,0,493,693,693,0,"PresqueEquilibre","a724528f-7fe6-4ad6-bba1-21cb02db2af5","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,25,25,50,0,1879,36.8813198509846,36.8813198509846,26.2373602980309,0
44,489,1,1,1,0,128,94,94,0,"Equilibre","4f5ae77c-6112-401a-93d1-3bf44bd1ccbe","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",3,33.3333333333333,33.3333333333333,33.3333333333333,0,316,29.746835443038,29.746835443038,40.5063291139241,0
46,489,1,0,0,0,478,0,0,0,"Equilibre","4f147d0e-54ac-4b89-a269-aaa7819fb0ef","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,478,0,0,100,0
45,489,4,0,1,0,1184,0,76,0,"Equilibre","c464d108-c77f-41e7-bcbc-d5855c9a7968","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",5,0,20,80,0,1260,0,6.03174603174603,93.968253968254,0
47,489,0,1,1,0,0,319,319,0,"PresqueEquilibre","b20e7a20-ca68-410c-8214-fbb92bfdfe17","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,638,50,50,0,0
48,489,1,0,0,0,450,0,0,0,"PresqueEquilibre","131f7620-d15d-4560-86ab-564145745b9b","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,450,0,0,100,0
2,489,0,0,0,0,0,0,0,0,"Equilibre","131ecf76-b806-4557-b2c0-183a418357ba","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",0, , , , ,0, , , , 
3,489,2,1,1,0,40,559,559,0,"Equilibre","10e732f6-9a6a-474a-82e2-a4060fc8dffe","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,25,25,50,0,1158,48.272884283247,48.272884283247,3.45423143350604,0
4,489,2,1,1,0,48,801,801,0,"PasEquilibre","646465ef-0ad6-44cc-bd31-de24e1487943","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,25,25,50,0,1650,48.5454545454545,48.5454545454545,2.90909090909091,0
6,489,1,1,2,0,283,267,346,0,"Equilibre","aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,25,50,25,0,896,29.7991071428571,38.6160714285714,31.5848214285714,0
5,489,2,0,0,0,482,0,0,0,"Equilibre","9610f0dd-ff9f-4bd4-b311-459a04f965ca","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,0,0,100,0,482,0,0,100,0
7,489,1,1,3,0,111,277,380,0,"Equilibre","df6523cd-3270-4298-8d6f-00aa8e9455e6","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",5,20,60,20,0,768,36.0677083333333,49.4791666666667,14.453125,0
8,489,0,2,3,0,0,1268,1437,0,"PresqueEquilibre","54c68134-2c2a-4f2e-974b-32310830af0e","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",5,40,60,0,0,2705,46.8761552680222,53.1238447319778,0,0
9,489,1,1,2,0,241,103,176,0,"Equilibre","055d198c-f8b0-47b7-9eb3-94fc57808f93","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,25,50,25,0,520,19.8076923076923,33.8461538461538,46.3461538461538,0
10,489,2,1,2,0,364,0,114,0,"PresqueEquilibre","cea293cd-b0b1-40ea-8e71-756b3956e8ad","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",5,20,40,40,0,478,0,23.8493723849372,76.1506276150628,0
11,489,2,1,1,0,447,21,21,0,"Equilibre","de86783a-ac86-419a-a230-dad6b421fba4","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,25,25,50,0,489,4.29447852760736,4.29447852760736,91.4110429447853,0
14,489,0,0,0,0,0,0,0,0,"PresqueEquilibre","9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",0, , , , ,0, , , , 
13,489,1,0,0,0,472,0,0,0,"Equilibre","06026e76-f9a4-4fb9-877d-bcd33373cdab","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,472,0,0,100,0
16,489,1,0,0,0,139,0,0,0,"Equilibre","27e050a3-45e8-4076-9c25-32be9040da4e","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,139,0,0,100,0
15,489,4,0,0,0,694,0,0,0,"Equilibre","4995f6d3-50ed-427d-9cf2-4ea0b81a229c","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,0,0,100,0,694,0,0,100,0
17,489,0,1,1,0,0,225,225,0,"PresqueEquilibre","398e712a-fae6-451d-83c9-a7e500227e62","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,450,50,50,0,0
19,489,0,2,4,0,0,394,993,0,"Equilibre","65681129-f83c-4293-9ce3-9d1429367fd0","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",6,33.3333333333333,66.6666666666667,0,0,1387,28.4066330209084,71.5933669790916,0,0
18,489,2,2,2,0,584,878,878,0,"PresqueEquilibre","035a43cf-cf88-4675-85e7-11eeb0b3641c","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",6,33.3333333333333,33.3333333333333,33.3333333333333,0,2340,37.5213675213675,37.5213675213675,24.957264957265,0
20,489,1,0,0,0,265,0,0,0,"Equilibre","aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,265,0,0,100,0
21,489,0,1,1,0,0,209,209,0,"Equilibre","bf743fbf-9be2-49a1-bf7e-0b53276e6529","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,418,50,50,0,0
23,489,1,0,0,0,455,0,0,0,"Equilibre","cd0a0a46-7676-4bf0-ad03-2e83bd565fee","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,455,0,0,100,0
22,489,0,1,1,0,0,530,530,0,"Equilibre","9577727a-fa45-4185-9778-4a56a41cf0f6","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,1060,50,50,0,0
24,489,0,1,1,0,0,681,681,0,"Equilibre","073891b7-a928-4ff0-83e3-56f4d1a6315e","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,1362,50,50,0,0
25,489,0,1,1,0,0,1234,1234,0,"PresqueEquilibre","cc933e0b-091f-4ef4-bfc8-11f2076d4396","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,2468,50,50,0,0
26,489,0,1,1,0,0,17,17,0,"Equilibre","4ed0a862-3163-449b-bb48-ca8b9ce3add0","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,34,50,50,0,0
27,489,0,0,1,0,0,0,269,0,"Equilibre","473d2e90-02dd-483e-ad19-3966ec20050a","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,100,0,0,269,0,100,0,0
28,489,1,1,1,0,158,353,353,0,"PresqueEquilibre","03964ff9-d24f-4a0a-a492-3a177e16eb11","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",3,33.3333333333333,33.3333333333333,33.3333333333333,0,864,40.8564814814815,40.8564814814815,18.287037037037,0
29,489,2,0,1,0,59,0,150,0,"Equilibre","e87291fb-8da5-4c7a-af30-4413737f2401","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",3,0,33.3333333333333,66.6666666666667,0,209,0,71.7703349282297,28.2296650717703,0
35,489,1,1,1,0,140,1286,1286,0,"Equilibre","915ec45f-204b-411d-8ed7-7fdecb385e39","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",3,33.3333333333333,33.3333333333333,33.3333333333333,0,2712,47.4188790560472,47.4188790560472,5.1622418879056,0
37,489,1,0,0,0,48,0,0,0,"Equilibre","38c90b27-ea8c-4111-a922-4e81390fefab","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,48,0,0,100,0
30,489,1,0,0,0,217,0,0,0,"Equilibre","4436282c-7d0f-4334-ba8d-80b7cfe2b849","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,217,0,0,100,0
31,489,1,0,0,0,639,0,0,0,"Equilibre","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",1,0,0,100,0,639,0,0,100,0
32,489,0,1,1,0,0,462,462,0,"Equilibre","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,924,50,50,0,0
33,489,0,1,1,0,0,476,476,0,"PresqueEquilibre","c19419a4-de5b-4642-b925-120bf7999f25","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,50,50,0,0,952,50,50,0,0
34,489,1,0,1,0,171,0,463,0,"Equilibre","0cd83ffd-f258-4775-a358-c55074060d88","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",2,0,50,50,0,634,0,73.0283911671924,26.9716088328076,0
36,489,2,1,1,0,174,314,314,0,"PresqueEquilibre","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","cc2a8b56-732c-4e4c-a058-248783b68587","South Korea",4,25,25,50,0,802,39.1521197007481,39.1521197007481,21.6957605985037,0
38,327,0,4,1,0,0,1066,271,0,"PresqueEquilibre","199d1269-1d8a-420a-a986-1f4f2ab4355f","dd13fcba-0ae1-43d3-9d32-1672ed84f151","USA",5,80,20,0,0,1337,79.7307404637248,20.2692595362752,0,0
39,327,0,0,1,1,0,0,140,647,"PasEquilibre","fd0537e8-3103-47f8-9998-44570bb8a45e","dd13fcba-0ae1-43d3-9d32-1672ed84f151","USA",2,0,50,0,50,787,0,17.7890724269377,0,82.2109275730623
41,327,1,1,0,0,133,443,0,0,"PresqueEquilibre","149c1889-4e83-4153-b763-54fb60e60d99","dd13fcba-0ae1-43d3-9d32-1672ed84f151","USA",2,50,0,50,0,576,76.9097222222222,0,23.0902777777778,0
