"id_tester","id","id_item","num_stimulus","pays","feculents_fix","proteines_fix","fruits_fix","legumes_fix","fix_tot","feculents_tps","proteines_tps","fruits_tps","legumes_tps","tps_tot","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","max","cat_max_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"e433aa11-cdb7-4733-88a9-7067cf52299b",40,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",21,13,2,13,49,9880,4793,1218,6294,22185,44.5345954473744,21.6046878521524,5.49019607843137,28.3705206220419,21,"feculents",42.8571428571429,26.530612244898,4.08163265306122,26.530612244898,"feculents"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",34,13,0,25,72,12799,8623,0,6146,27568,46.4270168311085,31.2790191526407,0,22.2939640162507,34,"feculents",47.2222222222222,18.0555555555556,0,34.7222222222222,"feculents"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",18,0,7,22,47,7595,0,2261,5564,15420,49.254215304799,0,14.662775616083,36.083009079118,22,"feculents",38.2978723404255,0,14.8936170212766,46.8085106382979,"legumes"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",41,18,6,15,80,15186,8177,1605,6846,31814,47.7337021437103,25.7025209027472,5.04494876469479,21.5188281888477,41,"feculents",51.25,22.5,7.5,18.75,"feculents"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,4,4,2,10,0,1042,1042,424,2508,0,41.5470494417863,41.5470494417863,16.9059011164274,4,"proteines",0,40,40,20,"proteines"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",16,20,0,26,62,6897,8275,0,7701,22873,30.1534560398723,36.1780264941197,0,33.668517466008,26,"legumes",25.8064516129032,32.258064516129,0,41.9354838709677,"legumes"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",14,11,6,5,36,3401,4704,1302,471,9878,34.4300465681312,47.6209759060539,13.1808058311399,4.76817169467504,14,"feculents",38.8888888888889,30.5555555555556,16.6666666666667,13.8888888888889,"feculents"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",12,7,6,7,32,1781,4546,4238,1885,12450,14.3052208835341,36.5140562248996,34.0401606425703,15.140562248996,12,"fruits",37.5,21.875,18.75,21.875,"feculents"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",18,18,3,7,46,7876,2944,531,4551,15902,49.5283612124261,18.5133945415671,3.33920261602314,28.6190416299836,18,"feculents",39.1304347826087,39.1304347826087,6.52173913043478,15.2173913043478,"proteines"
"fd0537e8-3103-47f8-9998-44570bb8a45e",39,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",11,12,4,7,34,6376,6939,1176,1987,16478,38.6940162641097,42.1106930452725,7.13678844519966,12.0585022454181,12,"feculents",32.3529411764706,35.2941176470588,11.7647058823529,20.5882352941176,"proteines"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",12,4,0,4,20,6786,1825,0,3590,12201,55.6183919350873,14.9577903450537,0,29.423817719859,12,"feculents",60,20,0,20,"feculents"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",10,0,6,19,35,5685,0,4101,9628,19414,29.2829916555063,0,21.1239311836819,49.5930771608118,19,"legumes",28.5714285714286,0,17.1428571428571,54.2857142857143,"legumes"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",16,12,1,10,39,8461,4858,241,6390,19950,42.4110275689223,24.3508771929825,1.20802005012531,32.0300751879699,16,"feculents",41.025641025641,30.7692307692308,2.56410256410256,25.6410256410256,"feculents"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,8,7,3,18,0,4539,4405,1916,10860,0,41.7955801104972,40.5616942909761,17.6427255985267,8,"fruits",0,44.4444444444444,38.8888888888889,16.6666666666667,"proteines"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",20,31,0,28,79,7513,12025,0,11871,31409,23.9198955713331,38.2852048775829,0,37.7948995510841,31,"legumes",25.3164556962025,39.2405063291139,0,35.4430379746835,"proteines"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",22,19,5,13,59,8962,11631,1857,3524,25974,34.5037345037345,44.7793947793948,7.14945714945715,13.5674135674136,22,"feculents",37.2881355932203,32.2033898305085,8.47457627118644,22.0338983050847,"feculents"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",9,13,7,12,41,2436,8239,1307,4426,16408,14.8464163822526,50.2133105802048,7.965626523647,26.9746465138957,13,"legumes",21.9512195121951,31.7073170731707,17.0731707317073,29.2682926829268,"proteines"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",17,14,6,12,49,7549,6889,2585,4260,21283,35.4696236432834,32.3685570643236,12.1458441009256,20.0159751914674,17,"feculents",34.6938775510204,28.5714285714286,12.2448979591837,24.4897959183673,"feculents"
"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",5,7,5,8,25,2350,3157,1740,5076,12323,19.0700316481376,25.6187616651789,14.1199383267062,41.1912683599773,8,"legumes",20,28,20,32,"legumes"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",37,11,0,23,71,17164,6160,0,9291,32615,52.6260922888242,18.8870151770658,0,28.4868925341101,37,"feculents",52.112676056338,15.4929577464789,0,32.3943661971831,"feculents"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",18,0,13,38,69,7877,0,5353,16107,29337,26.8500528343048,0,18.2465828135119,54.9033643521832,38,"legumes",26.0869565217391,0,18.8405797101449,55.0724637681159,"legumes"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",29,15,7,22,73,13104,8039,2246,10846,34235,38.2766174967139,23.4818168540967,6.56053746166204,31.6810281875274,29,"feculents",39.7260273972603,20.5479452054795,9.58904109589041,30.1369863013699,"feculents"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,28,23,23,74,0,14714,10381,6046,31141,0,47.2496066279182,33.3354741337786,19.4149192383032,28,"fruits",0,37.8378378378378,31.0810810810811,31.0810810810811,"proteines"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",21,26,0,32,79,10270,12690,0,9001,31961,32.1329119864835,39.7046400300366,0,28.1624479834799,32,"feculents",26.5822784810127,32.9113924050633,0,40.5063291139241,"legumes"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",15,12,4,3,34,4719,4505,964,508,10696,44.1192969334331,42.1185489902767,9.01271503365744,4.74943904263276,15,"feculents",44.1176470588235,35.2941176470588,11.7647058823529,8.82352941176471,"feculents"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",16,17,5,8,46,7139,6251,789,2361,16540,43.1620314389359,37.7932285368803,4.77025392986699,14.2744860943168,17,"feculents",34.7826086956522,36.9565217391304,10.8695652173913,17.3913043478261,"proteines"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",16,7,8,7,38,10950,2829,3987,2282,20048,54.6189146049481,14.1111332801277,19.8872705506784,11.3826815642458,16,"feculents",42.1052631578947,18.4210526315789,21.0526315789474,18.4210526315789,"feculents"
"915ec45f-204b-411d-8ed7-7fdecb385e39",35,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",31,26,24,11,92,15003,14822,8622,3120,41567,36.0935357374841,35.6580941612337,20.7424158587341,7.50595424254818,31,"feculents",33.695652173913,28.2608695652174,26.0869565217391,11.9565217391304,"feculents"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",13,4,0,7,24,2552,679,0,3169,6400,39.875,10.609375,0,49.515625,13,"legumes",54.1666666666667,16.6666666666667,0,29.1666666666667,"feculents"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",4,0,4,5,13,3360,0,3360,1901,8621,38.9745969145111,0,38.9745969145111,22.0508061709778,5,"fruits",30.7692307692308,0,30.7692307692308,38.4615384615385,"legumes"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",5,2,2,3,12,2122,1257,257,994,4630,45.8315334773218,27.1490280777538,5.55075593952484,21.4686825053996,5,"feculents",41.6666666666667,16.6666666666667,16.6666666666667,25,"feculents"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,5,6,7,18,0,1917,2183,1973,6073,0,31.5659476370822,35.9459904495307,32.4880619133871,7,"fruits",0,27.7777777777778,33.3333333333333,38.8888888888889,"legumes"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",3,5,0,8,16,1943,2388,0,2106,6437,30.1848687276682,37.0980270312257,0,32.7171042411061,8,"legumes",18.75,31.25,0,50,"legumes"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",11,4,2,2,19,2814,2767,858,519,6958,40.4426559356137,39.767174475424,12.3311296349526,7.45903995400977,11,"feculents",57.8947368421053,21.0526315789474,10.5263157894737,10.5263157894737,"feculents"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",2,5,2,6,15,566,2915,594,1820,5895,9.60135708227311,49.4486853265479,10.0763358778626,30.8736217133164,6,"legumes",13.3333333333333,33.3333333333333,13.3333333333333,40,"legumes"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",7,2,5,4,18,3060,1175,1054,1124,6413,47.7155777327304,18.3221581163262,16.435365663496,17.5268984874474,7,"feculents",38.8888888888889,11.1111111111111,27.7777777777778,22.2222222222222,"feculents"
"e87291fb-8da5-4c7a-af30-4413737f2401",29,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",8,8,6,4,26,2858,3282,2451,1159,9750,29.3128205128205,33.6615384615385,25.1384615384615,11.8871794871795,8,"feculents",30.7692307692308,30.7692307692308,23.0769230769231,15.3846153846154,"proteines"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",12,5,0,7,24,3691,1732,0,3249,8672,42.5622693726937,19.9723247232472,0,37.465405904059,12,"feculents",50,20.8333333333333,0,29.1666666666667,"feculents"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",8,0,5,14,27,3334,0,2521,6042,11897,28.0238715642599,0,21.1902160208456,50.7859124148945,14,"legumes",29.6296296296296,0,18.5185185185185,51.8518518518518,"legumes"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",6,4,3,3,16,2638,2170,1331,1310,7449,35.4141495502752,29.1314270371862,17.8681702241912,17.5862531883474,6,"feculents",37.5,25,18.75,18.75,"feculents"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,8,10,5,23,0,3721,4294,1661,9676,0,38.4559735427863,44.3778420835056,17.1661843737081,10,"fruits",0,34.7826086956522,43.4782608695652,21.7391304347826,"fruits"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",7,11,0,13,31,2984,4533,0,6166,13683,21.8080830227289,33.1286998465249,0,45.0632171307462,13,"legumes",22.5806451612903,35.4838709677419,0,41.9354838709677,"legumes"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",4,3,1,1,9,835,2238,315,564,3952,21.1285425101215,56.6295546558704,7.97064777327935,14.2712550607287,4,"feculents",44.4444444444444,33.3333333333333,11.1111111111111,11.1111111111111,"feculents"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",6,5,1,4,16,1767,1529,505,2294,6095,28.9909762100082,25.0861361771944,8.28547990155866,37.6374077112387,6,"legumes",37.5,31.25,6.25,25,"feculents"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",5,1,2,3,11,2827,274,1935,2582,7618,37.1094775531636,3.59674455237595,25.4003675505382,33.8934103439223,5,"feculents",45.4545454545455,9.09090909090909,18.1818181818182,27.2727272727273,"feculents"
"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",8,8,4,4,24,5259,3682,1982,1362,12285,42.8083028083028,29.97150997151,16.1334961334961,11.0866910866911,8,"feculents",33.3333333333333,33.3333333333333,16.6666666666667,16.6666666666667,"proteines"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",11,4,0,5,20,3915,2194,0,1898,8007,48.8947171225178,27.4010241039091,0,23.7042587735731,11,"feculents",55,20,0,25,"feculents"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",15,0,7,17,39,5935,0,3781,5317,15033,39.4798110822856,0,25.1513337324553,35.3688551852591,17,"feculents",38.4615384615385,0,17.9487179487179,43.5897435897436,"legumes"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",9,6,3,6,24,3984,2931,377,3029,10321,38.6009107644608,28.3984110066854,3.65274682685786,29.3479314019959,9,"feculents",37.5,25,12.5,25,"feculents"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,6,5,5,16,0,2904,2501,1985,7390,0,39.2963464140731,33.8430311231394,26.8606224627876,6,"fruits",0,37.5,31.25,31.25,"proteines"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",4,7,0,4,15,2654,3363,0,2151,8168,32.4926542605289,41.1728697355534,0,26.3344760039177,7,"feculents",26.6666666666667,46.6666666666667,0,26.6666666666667,"proteines"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",6,3,3,4,16,1360,1711,669,1651,5391,25.2272305694676,31.7380819884993,12.409571508069,30.625115933964,6,"legumes",37.5,18.75,18.75,25,"feculents"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",6,6,2,3,17,1731,3844,867,1763,8205,21.0968921389397,46.8494820231566,10.5667276051188,21.4868982327849,6,"legumes",35.2941176470588,35.2941176470588,11.7647058823529,17.6470588235294,"proteines"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",7,4,4,4,19,2940,1135,833,1154,6062,48.4988452655889,18.7231936654569,13.7413394919169,19.0366215770373,7,"feculents",36.8421052631579,21.0526315789474,21.0526315789474,21.0526315789474,"feculents"
"473d2e90-02dd-483e-ad19-3966ec20050a",27,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",8,11,7,4,30,5140,6496,3220,907,15763,32.6080060902113,41.2104294867728,20.4275835818055,5.75398084121043,11,"feculents",26.6666666666667,36.6666666666667,23.3333333333333,13.3333333333333,"proteines"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",37,11,0,21,69,14108,3834,0,5021,22963,61.4379654226364,16.696424683186,0,21.8656098941776,37,"feculents",53.6231884057971,15.9420289855072,0,30.4347826086957,"feculents"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",23,0,12,45,80,8278,0,3961,13108,25347,32.6586972817296,0,15.627095908786,51.7142068094844,45,"legumes",28.75,0,15,56.25,"legumes"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",11,7,1,9,28,6795,4636,214,2038,13683,49.6601622451217,33.8814587444274,1.56398450632171,14.8943945041292,11,"feculents",39.2857142857143,25,3.57142857142857,32.1428571428571,"feculents"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,13,12,12,37,0,6300,5551,3591,15442,0,40.7978241160471,35.947416137806,23.2547597461469,13,"fruits",0,35.1351351351351,32.4324324324324,32.4324324324324,"proteines"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",3,6,0,9,18,2279,3368,0,3307,8954,25.4523118159482,37.6144739781103,0,36.9332142059415,9,"legumes",16.6666666666667,33.3333333333333,0,50,"legumes"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",9,13,4,5,31,4094,6934,1343,621,12992,31.5116995073892,53.3713054187192,10.3371305418719,4.7798645320197,13,"feculents",29.0322580645161,41.9354838709677,12.9032258064516,16.1290322580645,"proteines"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",8,10,1,6,25,3494,5391,385,1447,10717,32.6024073901278,50.3032565083512,3.59242325277596,13.501912848745,10,"feculents",32,40,4,24,"proteines"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",23,13,7,10,53,7955,5298,1114,2196,16563,48.0287387550565,31.9869588842601,6.72583469178289,13.2584676689006,23,"feculents",43.3962264150943,24.5283018867925,13.2075471698113,18.8679245283019,"feculents"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",17,16,8,2,43,8668,9143,2679,140,20630,42.0164808531265,44.3189529810955,12.985942801745,0.678623364032962,17,"feculents",39.5348837209302,37.2093023255814,18.6046511627907,4.65116279069767,"feculents"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",24,6,0,18,48,5919,2172,0,5998,14089,42.0114983320321,15.4162822059763,0,42.5722194619916,24,"legumes",50,12.5,0,37.5,"feculents"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",10,0,8,21,39,2992,0,2587,5559,11138,26.8629915604238,0,23.2267911653798,49.9102172741964,21,"legumes",25.6410256410256,0,20.5128205128205,53.8461538461538,"legumes"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",13,8,3,12,36,6803,6013,778,6222,19816,34.3308437626161,30.3441663302382,3.92612030682277,31.398869600323,13,"feculents",36.1111111111111,22.2222222222222,8.33333333333333,33.3333333333333,"feculents"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,12,15,17,44,0,7188,7308,4741,19237,0,37.3654935800801,37.9892914695639,24.6452149503561,17,"fruits",0,27.2727272727273,34.0909090909091,38.6363636363636,"legumes"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",18,24,0,16,58,12167,14216,0,4788,31171,39.0330756151551,45.6064932148471,0,15.3604311699978,24,"feculents",31.0344827586207,41.3793103448276,0,27.5862068965517,"proteines"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",12,13,3,9,37,3707,5868,328,2466,12369,29.9700865065891,47.4411836041717,2.65179076724068,19.9369391219985,13,"feculents",32.4324324324324,35.1351351351351,8.10810810810811,24.3243243243243,"proteines"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",16,12,10,10,48,5059,9152,4207,3049,21467,23.5664042483812,42.6328783714539,19.5975217776121,14.2031956025528,16,"feculents",33.3333333333333,25,20.8333333333333,20.8333333333333,"feculents"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",11,4,7,11,33,5048,1700,2089,5920,14757,34.2074947482551,11.5199566307515,14.1559937656705,40.1165548553229,11,"legumes",33.3333333333333,12.1212121212121,21.2121212121212,33.3333333333333,"legumes"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",19,20,17,15,71,6444,7394,4804,5806,24448,26.3579842931937,30.2437827225131,19.6498691099476,23.7483638743456,20,"feculents",26.7605633802817,28.169014084507,23.943661971831,21.1267605633803,"proteines"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",16,4,0,5,25,7636,2852,0,1710,12198,62.6004262993933,23.3808821118216,0,14.018691588785,16,"feculents",64,16,0,20,"feculents"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",11,0,6,12,29,5358,0,3742,6361,15461,34.6549382316797,0,24.2028329344803,41.14222883384,12,"legumes",37.9310344827586,0,20.6896551724138,41.3793103448276,"legumes"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",8,4,1,4,17,5238,3853,1199,1044,11334,46.2149285336157,33.9950591141698,10.5787894829716,9.21122286924298,8,"feculents",47.0588235294118,23.5294117647059,5.88235294117647,23.5294117647059,"feculents"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,7,8,9,24,0,3210,5427,2573,11210,0,28.6351471900089,48.4121320249777,22.9527207850134,9,"fruits",0,29.1666666666667,33.3333333333333,37.5,"legumes"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",5,5,0,4,14,6143,6143,0,4771,17057,36.0145394852553,36.0145394852553,0,27.9709210294894,5,"proteines",35.7142857142857,35.7142857142857,0,28.5714285714286,"proteines"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",6,13,1,2,22,2621,12665,209,566,16061,16.3190336840794,78.8556129755308,1.30128883631156,3.5240645040782,13,"feculents",27.2727272727273,59.0909090909091,4.54545454545455,9.09090909090909,"proteines"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",8,7,4,4,23,5630,2278,1149,3019,12076,46.6213978138456,18.8638622060285,9.51473998012587,25,8,"feculents",34.7826086956522,30.4347826086957,17.3913043478261,17.3913043478261,"feculents"
"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",3,3,2,3,11,2458,2449,850,2080,7837,31.3640423631492,31.249202500957,10.8459869848156,26.5407681510782,3,"feculents",27.2727272727273,27.2727272727273,18.1818181818182,27.2727272727273,"legumes"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",6,3,0,4,13,3160,2008,0,1571,6739,46.8912301528417,29.7967057426918,0,23.3120641044665,6,"feculents",46.1538461538462,23.0769230769231,0,30.7692307692308,"feculents"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",16,0,9,17,42,7491,0,4843,8634,20968,35.7258679893171,0,23.0971003433804,41.1770316673026,17,"legumes",38.0952380952381,0,21.4285714285714,40.4761904761905,"legumes"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",5,4,2,9,20,4181,3668,741,3555,12145,34.425689584191,30.2017291066282,6.10127624536846,29.2713050638123,9,"feculents",25,20,10,45,"legumes"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,6,7,6,19,0,5233,5522,3545,14300,0,36.5944055944056,38.6153846153846,24.7902097902098,7,"fruits",0,31.5789473684211,36.8421052631579,31.5789473684211,"fruits"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",3,5,0,5,13,6807,7855,0,916,15578,43.6962382847606,50.4236744126332,0,5.88008730260624,5,"feculents",23.0769230769231,38.4615384615385,0,38.4615384615385,"legumes"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",3,3,2,4,12,777,1814,749,1415,4755,16.3406940063091,38.149316508938,15.751840168244,29.7581493165089,4,"legumes",25,25,16.6666666666667,33.3333333333333,"legumes"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",1,4,2,3,10,669,1587,676,1583,4515,14.8172757475083,35.1495016611296,14.9723145071982,35.0609080841639,4,"legumes",10,40,20,30,"proteines"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",3,1,2,4,10,2032,830,2024,1275,6161,32.9816588216199,13.4718389871774,32.851809771141,20.6946924200617,4,"feculents",30,10,20,40,"legumes"
